"user_code","book_code","score","book_title"
"US000776","BC0005739",5,"지금 사랑하지 않는 자, 모두 유죄"
"US000776","BC0001242",3.5,"짱뚱이의 보고 싶은 친구들"
"US000776","BC0001272",3.5,"짱뚱이의 내 동생은 거북이"
"US000776","BC0001281",3.5,"노빈손의 무인도 완전정복"
"US000776","BC0003545",4,"제임스와 슈퍼 복숭아"
"US000776","BC0002345",2,"스무살에 알았더라면 좋았을 것들"
"US000776","BC0001500",4,"마지막 수업"
"US000776","BC0001280",4,"짱뚱이의 나의 살던 고향은"
"US000776","BC0005077",3.5,"수업시간 그녀"
"US000776","BC0004949",4,"하늘 호수로 떠난 여행"
"US000776","BC0000311",3.5,"햇빛사냥"
"US000776","BC0000765",4,"운다고 달라지는 일은 아무것도 없겠지만"
"US000776","BC0004225",3,"바람의 화원"
"US000776","BC0000922",3,"아마존에서 살아남기"
"US000776","BC0002649",3.5,"개를 훔치는 완벽한 방법"
"US000776","BC0004214",4,"샬롯의 거미줄"
"US000776","BC0001689",4,"자전거 도둑"
"US000776","BC0000121",3,"치즈 인 더 트랩"
"US000776","BC0000928",4,"내 이름은 삐삐 롱스타킹"
"US000776","BC0000923",3.5,"무인도에서 살아남기"
"US000776","BC0000974",3,"여탕보고서"
"US000776","BC0001311",3.5,"메밀꽃 필 무렵"
"US000776","BC0005900",4,"서울, 1964년 겨울"
"US000776","BC0000908",4,"도레미파솔라시도"
"US000776","BC0000180",4,"꽃들에게 희망을"
"US000776","BC0001547",4,"토지"
"US000776","BC0001485",4,"톰 소여의 모험"
"US000776","BC0002311",3.5,"고령화 가족"
"US000776","BC0000183",4,"유진과 유진"
"US000776","BC0000659",4,"우리는 모두 페미니스트가 되어야 합니다"
"US000776","BC0000117",5,"여중생A"
"US000776","BC0000843",3,"TV동화 행복한 세상 1"
"US000776","BC0002877",3,"자살토끼"
"US000776","BC0001681",3,"베르베르 독자들이 쓴 나무 2"
"US000776","BC0001047",3.5,"적의 화장법"
"US000776","BC0000253",4,"한비야의 중국견문록"
"US000776","BC0007713",3,"에드워드 툴레인의 신기한 여행"
"US000776","BC0000179",2,"발로 차 주고 싶은 등짝"
"US000776","BC0000715",3,"시계태엽 오렌지"
"US000776","BC0000095",5,"찰리와 초콜릿 공장"
"US000776","BC0000176",3.5,"아낌없이 주는 나무"
"US000776","BC0000094",2,"리버 보이"
"US000776","BC0001696",5,"마당을 나온 암탉"
"US000776","BC0001543",5,"15소년 표류기"
"US000776","BC0001537",4,"리어 왕"
"US000776","BC0000981",2.5,"사서함 110호의 우편물"
"US000776","BC0001544",4,"꺼삐딴 리"
"US000776","BC0000868",4.5,"자기 앞의 생"
"US000776","BC0001139",3,"내 영혼이 따뜻했던 날들"
"US000776","BC0001545",4,"허클베리 핀의 모험"
"US000776","BC0000214",3,"달콤한 나의 도시"
"US000776","BC0000200",3,"악마는 프라다를 입는다"
"US000776","BC0002767",3,"스물아홉 생일, 1년 후 죽기로 결심했다"
"US000776","BC0000232",4,"제인 에어"
"US000776","BC0000233",5,"폭풍의 언덕"
"US000776","BC0000989",2.5,"덕혜옹주"
"US000776","BC0001339",5,"무진기행"
"US000776","BC0000240",3,"은교"
"US000776","BC0000226",5,"창가의 토토"
"US000776","BC0001378",4,"지적 대화를 위한 넓고 얕은 지식 : 현실 세계 편"
"US000776","BC0000280",5,"파이 이야기"
"US000776","BC0000285",4,"연을 쫓는 아이"
"US000776","BC0001330",3,"봄.봄 「김유정」"
"US000776","BC0001704",3,"모리와 함께한 화요일"
"US000776","BC0001333",3.5,"먼나라 이웃나라"
"US000776","BC0001332",2.5,"천사와 악마"
"US000776","BC0000886",4,"오체 불만족"
"US000776","BC0001018",3.5,"우동 한 그릇"
"US000776","BC0000308",3.5,"완득이"
"US000776","BC0001336",3,"운수 좋은 날 「현진건」"
"US000776","BC0000366",4,"모모"
"US000776","BC0000013",3,"아프니까 청춘이다"
"US000776","BC0000357",5,"해리 포터와 아즈카반의 죄수"
"US000776","BC0000223",5,"난장이가 쏘아올린 작은 공"
"US000776","BC0000312",5,"나의 라임 오렌지나무"
"US000776","BC0001363",5,"마당을 나온 암탉 (반양장)"
"US000776","BC0001308",5,"마틸다"
"US000776","BC0002950",3,"찰리와 거대한 유리 엘리베이터"
"US000776","BC0000190",3,"마시멜로 이야기"
"US000776","BC0000177",3,"연탄길"
"US000776","BC0000309",4,"아홉살 인생"
"US000776","BC0001329",4,"바리데기"
"US000776","BC0000246",3,"가시고기"
"US000776","BC0004226",4,"비밀의 화원"
"US000776","BC0001189",4,"강신주의 감정수업"
"US000776","BC0000262",4,"키다리 아저씨"
"US000776","BC0000863",4,"괭이부리말 아이들"
"US000776","BC0000359",5,"해리 포터와 마법사의 돌"
"US000776","BC0000970",3.5,"창문 넘어 도망친 100세 노인"
"US000776","BC0001551",4,"파피용"
"US000776","BC0000797",4,"미움받을 용기"
"US000776","BC0001370",4,"정글만리"
"US000776","BC0000221",4,"봉순이 언니"
"US000776","BC0000275",4,"나무"
"US000777","BC0002844",4.5,"자유론"
"US000777","BC0001619",4,"초판본 페스트"
"US000777","BC0000351",5,"1984"
"US000777","BC0004581",3.5,"기억 전달자"
"US000777","BC0004277",5,"오민혁 단편선 화점"
"US000777","BC0001550",3,"타나토노트"
"US000777","BC0000315",3,"총 균 쇠"
"US000777","BC0019475",3.5,"한 시간만 그 방에"
"US000777","BC0000428",3.5,"신곡 - 지옥편"
"US000777","BC0004032",3,"익숙한 새벽 세시"
"US000777","BC0001294",3,"향연"
"US000777","BC0004242",3,"나 안 괜찮아"
"US000777","BC0004979",4.5,"나빌레라"
"US000777","BC0001286",3,"명탐정 코난"
"US000777","BC0001328",4,"슬램덩크"
"US000777","BC0006151",4.5,"시크:하다"
"US000777","BC0016727",4.5,"문구의 모험"
"US000777","BC0005622",5,"애거서 크리스티 전집"
"US000777","BC0016405",3,"취향을 설계하는 곳, 츠타야"
"US000777","BC0010812",3,"글쓰기 좋은 질문 642"
"US000777","BC0012439",5,"계절은 너에게 배웠어"
"US000777","BC0020100",4.5,"옹동스 1"
"US000777","BC0003646",4.5,"정유정, 이야기를 이야기하다"
"US000777","BC0000909",4,"자전거를 못 타는 아이"
"US000777","BC0000999",3,"아무래도 싫은 사람"
"US000777","BC0016491",3.5,"스노우캣의 내가 운전을 한다"
"US000777","BC0001626",2.5,"촐라체"
"US000777","BC0000340",3,"비행운"
"US000777","BC0010109",3.5,"나는 언제나 옳다"
"US000777","BC0001136",4,"서민 독서"
"US000777","BC0003395",4,"유미의 세포들"
"US000777","BC0000765",4,"운다고 달라지는 일은 아무것도 없겠지만"
"US000777","BC0000689",3,"블랙코미디"
"US000777","BC0005009",1.5,"힘 빼기의 기술"
"US000777","BC0000691",4,"82년생 김지영"
"US000777","BC0001324",5,"월리를 찾아라!"
"US000777","BC0000733",4,"책상은 책상이다"
"US000777","BC0008821",4,"에디톨로지"
"US000777","BC0002743",3,"속죄"
"US000777","BC0001697",4,"죽은 시인의 사회"
"US000777","BC0010162",3,"백마산장 살인사건"
"US000777","BC0010635",3.5,"흑소소설"
"US000777","BC0010633",3.5,"괴소소설"
"US000777","BC0001696",4,"마당을 나온 암탉"
"US000777","BC0000895",3.5,"벚꽃지는 계절에 그대를 그리워하네"
"US000777","BC0001088",4.5,"뉴스의 시대"
"US000777","BC0000768",5,"애크로이드 살인사건"
"US000777","BC0001054",5,"좀머 씨 이야기"
"US000777","BC0000277",2,"카산드라의 거울"
"US000777","BC0001681",2,"베르베르 독자들이 쓴 나무 2"
"US000777","BC0000230",3.5,"얼굴 빨개지는 아이"
"US000777","BC0000052",4,"5년 후 나에게 - Q&A a day"
"US000777","BC0001691",4.5,"황태자비 납치사건"
"US000777","BC0001546",4.5,"고도를 기다리며"
"US000777","BC0000191",5,"오리엔트 특급 살인"
"US000777","BC0000948",4,"종이 여자"
"US000777","BC0001705",4.5,"소나기"
"US000777","BC0001011",5,"고백"
"US000777","BC0000226",4.5,"창가의 토토"
"US000777","BC0000268",3,"위저드 베이커리"
"US000777","BC0001027",2.5,"하악하악"
"US000777","BC0000177",3,"연탄길"
"US000777","BC0000985",5,"향수"
"US000777","BC0000337",4.5,"7년의 밤"
"US000777","BC0001004",3.5,"젊은 베르테르의 슬픔"
"US000777","BC0000013",0.5,"아프니까 청춘이다"
"US000777","BC0000064",4,"탈무드"
"US000777","BC0001349",2,"꿈꾸는 다락방"
"US000777","BC0002098",2.5,"완벽하지 않은 것들에 대한 사랑"
"US000777","BC0001736",4,"28"
"US000777","BC0001087",1,"살인자의 기억법"
"US000777","BC0001707",2,"편의점 인간"
"US000777","BC0000067",3,"호밀밭의 파수꾼"
"US000777","BC0001491",3,"줄무늬 파자마를 입은 소년"
"US000777","BC0000123",3,"신과 함께 : 저승편"
"US000777","BC0002740",3,"시민의 교양"
"US000777","BC0000797",3,"미움받을 용기"
"US000777","BC0000349",3.5,"미 비포 유"
"US000777","BC0000366",4,"모모"
"US000777","BC0001395",3,"내 문장이 그렇게 이상한가요?"
"US000777","BC0000710",3,"고슴도치의 소원"
"US000777","BC0001424",4,"종의 기원"
"US000777","BC0001462",3.5,"뇌"
"US000777","BC0000051",5,"어린 왕자"
"US000777","BC0000309",4,"아홉살 인생"
"US000777","BC0000192",5,"그리고 아무도 없었다"
"US000777","BC0000355",3,"해리 포터와 불사조 기사단"
"US000777","BC0000950",3,"당신, 거기 있어 줄래요?"
"US000777","BC0000312",3.5,"나의 라임 오렌지나무"
"US000777","BC0007713",3,"에드워드 툴레인의 신기한 여행"
"US000777","BC0001551",3,"파피용"
"US000777","BC0000299",4,"공중그네"
"US000777","BC0001680",4,"지문사냥꾼"
"US000777","BC0005501",4,"듀이 : 세계를 감동시킨 도서관 고양이"
"US000777","BC0004971",4,"호숫가 살인사건"
"US000777","BC0006998",4.5,"방각본 살인 사건"
"US000777","BC0000280",4.5,"파이 이야기"
"US000777","BC0001023",4.5,"매디슨 카운티의 다리"
"US000777","BC0000328",4.5,"엄마의 말뚝"
"US000777","BC0000348",4.5,"진주 귀고리 소녀"
"US000777","BC0007933",4.5,"명랑한 갱이 지구를 돌린다"
"US000777","BC0004406",4.5,"X의 비극"
"US000777","BC0007932",4.5,"명랑한 갱의 일상과 습격"
"US000777","BC0001047",4.5,"적의 화장법"
"US000777","BC0005716",4.5,"환상의 여인"
"US000777","BC0001299",4.5,"냉정과 열정사이 Rosso"
"US000777","BC0000357",4.5,"해리 포터와 아즈카반의 죄수"
"US000777","BC0001065",4.5,"용의자 X의 헌신"
"US000777","BC0001098",5,"다 빈치 코드"
"US000777","BC0001665",4.5,"바티스타 수술 팀의 영광"
"US000777","BC0000356",5,"해리 포터와 불의 잔"
"US000777","BC0000358",4.5,"해리 포터와 비밀의 방"
"US000777","BC0000282",5,"슬럼독 밀리어네어"
"US000777","BC0000237",4.5,"로드"
"US000777","BC0004225",5,"바람의 화원"
"US000777","BC0000097",4.5,"눈먼 자들의 도시"
"US000777","BC0004431",5,"Y의 비극"
"US000777","BC0000359",5,"해리 포터와 마법사의 돌"
"US000777","BC0000050",4.5,"위대한 개츠비"
"US000777","BC0000275",4.5,"나무"
"US000777","BC0002107",4.5,"설민석의 조선왕조실록"
"US000777","BC0000063",5,"데미안"
"US000778","BC0001599",4,"개인주의자 선언"
"US000778","BC0003774",5,"꿈을 꾸었다고 말했다"
"US000778","BC0005477",3.5,"나는 아직, 어른이 되려면 멀었다"
"US000778","BC0000765",4,"운다고 달라지는 일은 아무것도 없겠지만"
"US000778","BC0000691",4.5,"82년생 김지영"
"US000778","BC0000721",3.5,"당신의 이름을 지어다가 며칠은 먹었다"
"US000778","BC0000234",4,"달과 6펜스"
"US000778","BC0001129",4.5,"참을 수 없는 존재의 가벼움"
"US000779","BC0001403",3,"돌이킬 수 없는 약속"
"US000779","BC0001398",3.5,"가면 산장 살인 사건"
"US000779","BC0000504",4.5,"내게 무해한 사람"
"US000779","BC0005235",5,"자기 인생의 철학자들"
"US000779","BC0000415",4,"이토록 보통의"
"US000779","BC0002708",3,"상처받지 않을 권리"
"US000779","BC0000868",4.5,"자기 앞의 생"
"US000779","BC0000230",4.5,"얼굴 빨개지는 아이"
"US000779","BC0003651",5,"오디션"
"US000779","BC0010118",4.5,"세상은 바꿀 수 있습니다"
"US000779","BC0004591",4.5,"실존주의는 휴머니즘이다"
"US000779","BC0000950",4,"당신, 거기 있어 줄래요?"
"US000779","BC0000315",3,"총 균 쇠"
"US000779","BC0000846",5,"달려라, 아비"
"US000779","BC0000339",5,"침이 고인다"
"US000779","BC0001004",5,"젊은 베르테르의 슬픔"
"US000779","BC0001424",4.5,"종의 기원"
"US000779","BC0001584",4.5,"국가란 무엇인가"
"US000779","BC0003811",4.5,"청춘의 독서"
"US000779","BC0016824",4.5,"왜 분노해야 하는가"
"US000779","BC0001377",4.5,"바람의 노래를 들어라"
"US000779","BC0007393",4,"애프터 다크"
"US000779","BC0005923",4,"사진에 관하여"
"US000779","BC0001351",4.5,"이갈리아의 딸들"
"US000779","BC0013870",4.5,"비밀의 숲"
"US000779","BC0006946",4.5,"로봇 시대, 인간의 일"
"US000779","BC0001044",5,"입 속의 검은 잎"
"US000779","BC0007276",3,"[보급판] 스키너의 심리상자 열기"
"US000779","BC0000765",4.5,"운다고 달라지는 일은 아무것도 없겠지만"
"US000779","BC0001378",3,"지적 대화를 위한 넓고 얕은 지식 : 현실 세계 편"
"US000779","BC0001140",4,"지적 대화를 위한 넓고 얕은 지식 : 현실 너머 편"
"US000779","BC0005875",5,"지적자본론"
"US000779","BC0000099",4.5,"바깥은 여름"
"US000779","BC0000100",4.5,"자기만의 방"
"US000779","BC0001407",4.5,"제5도살장"
"US000779","BC0001257",5,"리스본행 야간열차 (윈터 리미티드 에디션)"
"US000779","BC0000066",4.5,"너무 시끄러운 고독"
"US000779","BC0001129",4,"참을 수 없는 존재의 가벼움"
"US000779","BC0002107",3.5,"설민석의 조선왕조실록"
"US000779","BC0000314",4,"채식주의자"
"US000779","BC0002098",3.5,"완벽하지 않은 것들에 대한 사랑"
"US000779","BC0000050",4.5,"위대한 개츠비"
"US000779","BC0000275",4,"나무"
"US000779","BC0000691",5,"82년생 김지영"
"US000779","BC0001577",5,"소년이 온다"
"US000779","BC0001186",5,"노르웨이의 숲"
"US000781","BC0000765",3.5,"운다고 달라지는 일은 아무것도 없겠지만"
"US000781","BC0000385",5,"아몬드"
"US000781","BC0003395",4,"유미의 세포들"
"US000781","BC0005077",4,"수업시간 그녀"
"US000781","BC0006112",3,"에스키스"
"US000781","BC0000691",5,"82년생 김지영"
"US000781","BC0003154",4,"보노보노처럼 살다니 다행이야"
"US000781","BC0010515",3.5,"그 무렵 누군가"
"US000781","BC0014695",4,"모두에게 해피엔딩"
"US000781","BC0002747",2,"계속해보겠습니다"
"US000781","BC0001875",4,"너는 모른다"
"US000781","BC0018260",3,"그림자"
"US000781","BC0001736",5,"28"
"US000781","BC0000981",3,"사서함 110호의 우편물"
"US000781","BC0000989",4,"덕혜옹주"
"US000781","BC0013666",5,"비밀의 도서관"
"US000781","BC0001491",4,"줄무늬 파자마를 입은 소년"
"US000781","BC0000337",4.5,"7년의 밤"
"US000781","BC0000857",3,"1리터의 눈물"
"US000781","BC0001204",3.5,"허삼관 매혈기"
"US000781","BC0010162",3.5,"백마산장 살인사건"
"US000781","BC0003489",3.5,"회랑정 살인사건"
"US000781","BC0001398",3.5,"가면 산장 살인 사건"
"US000781","BC0000354",5,"해리 포터와 혼혈왕자"
"US000781","BC0000355",4,"해리 포터와 불사조 기사단"
"US000781","BC0000357",5,"해리 포터와 아즈카반의 죄수"
"US000781","BC0000358",5,"해리 포터와 비밀의 방"
"US000781","BC0000359",5,"해리 포터와 마법사의 돌"
"US000782","BC0001595",4,"희랍어 시간"
"US000782","BC0000076",4,"마음의 숙제"
"US000782","BC0000314",4,"채식주의자"
"US000782","BC0012822",4,"쓸모 없는 하소연"
"US000782","BC0000776",5,"흰"
"US000782","BC0000431",4,"박막례, 이대로 죽을 순 없다"
"US000782","BC0001322",5,"신과 함께 : 신화편"
"US000782","BC0000122",5,"신과 함께 : 이승편"
"US000782","BC0000123",5,"신과 함께 : 저승편"
"US000782","BC0000099",3,"바깥은 여름"
"US000782","BC0000385",4,"아몬드"
"US000782","BC0003535",5,"할머니는 죽지 않는다"
"US000782","BC0000765",4,"운다고 달라지는 일은 아무것도 없겠지만"
"US000783","BC0000141",3,"퍼니 퍼니 학원 앨리스 1"
"US000783","BC0000481",2.5,"저 청소일 하는데요?"
"US000783","BC0001701",3.5,"무소유"
"US000783","BC0006765",3.5,"새벽의 연화"
"US000783","BC0004453",5,"디 그레이 맨"
"US000783","BC0000063",5,"데미안"
"US000783","BC0003078",3.5,"별일 아닌 것들로 별일이 됐던 어느 밤"
"US000783","BC0000989",4,"덕혜옹주"
"US000783","BC0000642",4,"언어의 온도"
"US000783","BC0000691",4.5,"82년생 김지영"
"US000784","BC0000099",4.5,"바깥은 여름"
"US000784","BC0006638",3.5,"화이트 호스"
"US000784","BC0001077",3.5,"너무 한낮의 연애"
"US000784","BC0001331",1,"냉정과 열정사이 Blu"
"US000784","BC0003117",3.5,"2015 제6회 젊은작가상 수상작품집"
"US000784","BC0000868",1.5,"자기 앞의 생"
"US000784","BC0001554",5,"동급생"
"US000784","BC0001299",3,"냉정과 열정사이 Rosso"
"US000784","BC0010647",1.5,"그리스인 조르바 - 전2권 (한글판 + 영문판)"
"US000784","BC0001192",4,"2020 제11회 젊은작가상 수상작품집"
"US000784","BC0004176",4,"쓸 만한 인간"
"US000784","BC0000765",4,"운다고 달라지는 일은 아무것도 없겠지만"
"US000784","BC0000063",3,"데미안"
"US000784","BC0002546",4.5,"대도시의 사랑법"
"US000784","BC0001184",2.5,"낭만적 연애와 그 후의 일상"
"US000784","BC0001601",4,"오직 두 사람"
"US000784","BC0012684",3.5,"곁에 남아 있는 사람"
"US000784","BC0002377",3.5,"사람은 무엇으로 사는가"
"US000784","BC0003125",4,"2019 제10회 젊은작가상 수상작품집"
"US000784","BC0001434",3.5,"2018 제9회 젊은작가상 수상작품집"
"US000784","BC0000504",5,"내게 무해한 사람"
"US000784","BC0000385",4.5,"아몬드"
"US000784","BC0002490",4,"건지 감자껍질파이 북클럽"
"US000784","BC0003596",4,"그해, 여름 손님"
"US000784","BC0005324",3.5,"편지"
"US000784","BC0000691",4.5,"82년생 김지영"
"US000784","BC0000285",4.5,"연을 쫓는 아이"
"US000784","BC0000359",5,"해리 포터와 마법사의 돌"
"US000784","BC0001208",3.5,"세상에 너를 소리쳐!"
"US000784","BC0007713",3,"에드워드 툴레인의 신기한 여행"
"US000784","BC0000096",4,"수학귀신"
"US000784","BC0001327",4,"파페포포 안단테"
"US000784","BC0002781",4,"파페포포 다이어리"
"US000784","BC0000927",5,"반지의 제왕"
"US000784","BC0000128",2.5,"구운몽"
"US000784","BC0000863",3,"괭이부리말 아이들"
"US000784","BC0001334",4,"시크릿"
"US000784","BC0000268",3.5,"위저드 베이커리"
"US000784","BC0000366",4,"모모"
"US000784","BC0001065",4.5,"용의자 X의 헌신"
"US000784","BC0000312",3.5,"나의 라임 오렌지나무"
"US000784","BC0001348",4,"나미야 잡화점의 기적"
"US000784","BC0000916",3,"1cm+ 일 센티 플러스"
"US000785","BC0000099",4,"바깥은 여름"
"US000785","BC0000956",4.5,"사랑하라 한번도 상처받지 않은 것처럼"
"US000785","BC0000483",4,"여행의 이유"
"US000785","BC0014384",4,"배민다움 (한정판)"
"US000785","BC0002175",4,"이태원 클라쓰"
"US000785","BC0008193",1.5,"대화의 신"
"US000785","BC0003607",3,"타이탄의 도구들"
"US000785","BC0001960",0.5,"곰돌이 푸, 행복한 일은 매일 있어"
"US000785","BC0000765",3.5,"운다고 달라지는 일은 아무것도 없겠지만"
"US000785","BC0006264",3.5,"암살교실"
"US000785","BC0001283",4,"헬퍼 Hellper"
"US000785","BC0001319",4,"나루토 Naruto"
"US000785","BC0000022",3.5,"카네기 인간관계론"
"US000785","BC0002124",3.5,"부자 아빠 가난한 아빠"
"US000785","BC0016235",3.5,"사업을 한다는 것"
"US000785","BC0001189",3.5,"강신주의 감정수업"
"US000785","BC0008190",1.5,"퍼스트 클래스 승객은 펜을 빌리지 않는다"
"US000785","BC0011087",3,"나는 왜 이 일을 하는가?"
"US000785","BC0005885",2.5,"기획자의 습관"
"US000785","BC0020667",4.5,"리얼리티 트랜서핑 1"
"US000785","BC0001954",4,"남과 여 1"
"US000785","BC0000797",4,"미움받을 용기"
"US000786","BC0006147",3.5,"비밀의 숲 시즌 2"
"US000786","BC0000044",5,"태도에 관하여"
"US000786","BC0000483",2,"여행의 이유"
"US000786","BC0012971",4.5,"모월모일"
"US000786","BC0004130",1,"버스데이 걸"
"US000786","BC0007676",3,"호텔 선인장"
"US000786","BC0001062",5,"오베라는 남자"
"US000786","BC0002976",2,"나의 친애하는 적"
"US000786","BC0006591",4,"말센스"
"US000786","BC0003967",4.5,"여자로 살아가는 우리들에게"
"US000786","BC0003196",0.5,"모두를 위한 페미니즘"
"US000786","BC0007743",5,"유수연의 독설"
"US000786","BC0000765",3.5,"운다고 달라지는 일은 아무것도 없겠지만"
"US000786","BC0000621",4.5,"며느라기"
"US000786","BC0001645",5,"살인자ㅇ난감"
"US000786","BC0002057",3,"외모지상주의 1"
"US000786","BC0001763",4.5,"Ho! 1"
"US000786","BC0007052",5,"은주의 방"
"US000786","BC0000797",3.5,"미움받을 용기"
"US000786","BC0000022",3,"카네기 인간관계론"
"US000786","BC0002391",4.5,"운수좋은 날"
"US000786","BC0000778",4.5,"연애혁명"
"US000786","BC0001678",4,"광수생각"
"US000786","BC0001398",4.5,"가면 산장 살인 사건"
"US000786","BC0001693",4,"삼봉이발소"
"US000786","BC0000262",4,"키다리 아저씨"
"US000786","BC0001300",5,"목욕의 신"
"US000786","BC0001322",4.5,"신과 함께 : 신화편"
"US000786","BC0001004",4.5,"젊은 베르테르의 슬픔"
"US000786","BC0000122",5,"신과 함께 : 이승편"
"US000786","BC0001332",4.5,"천사와 악마"
"US000786","BC0001352",2.5,"화성에서 온 남자 금성에서 온 여자"
"US000786","BC0000123",5,"신과 함께 : 저승편"
"US000786","BC0000366",3.5,"모모"
"US000786","BC0000051",4.5,"어린 왕자"
"US000786","BC0000190",3.5,"마시멜로 이야기"
"US000786","BC0000655",4,"읽다"
"US000786","BC0000961",2.5,"블로노트"
"US000786","BC0000642",2,"언어의 온도"
"US000786","BC0000916",3,"1cm+ 일 센티 플러스"
"US000786","BC0001027",3.5,"하악하악"
"US000786","BC0000030",3,"멈추면, 비로소 보이는 것들"
"US000787","BC0018362",5,"언어의 정원"
"US000787","BC0001592",3,"골든아워"
"US000787","BC0001328",5,"슬램덩크"
"US000787","BC0011735",3,"나비 Nabi 1"
"US000787","BC0000570",1.5,"마음의 소리"
"US000787","BC0002858",3,"다정다감"
"US000787","BC0001322",2.5,"신과 함께 : 신화편"
"US000787","BC0000123",3,"신과 함께 : 저승편"
"US000787","BC0006523",5,"유리가면"
"US000787","BC0001279",4,"오디션"
"US000787","BC0007700",1,"열혈강호"
"US000787","BC0007385",4,"사카모토입니다만?"
"US000787","BC0004810",2.5,"닥터 프로스트 1 : 텅 빈 남자"
"US000787","BC0000121",3.5,"치즈 인 더 트랩"
"US000787","BC0001365",3.5,"드래곤 볼"
"US000787","BC0001284",5,"미스터 초밥왕"
"US000787","BC0006243",1,"아즈망가 대왕"
"US000787","BC0004925",2.5,"흑집사"
"US000787","BC0001300",3,"목욕의 신"
"US000787","BC0000148",3,"요츠바랑!"
"US000787","BC0003651",4.5,"오디션"
"US000787","BC0000119",3.5,"궁宮"
"US000787","BC0001326",4.5,"원피스"
"US000787","BC0006742",3.5,"츠바키쵸 론리 플래닛"
"US000787","BC0006751",4,"카사네"
"US000787","BC0002376",4.5,"바람이 분다 당신이 좋다"
"US000787","BC0000147",3.5,"바쿠만 BAKUMAN"
"US000787","BC0000669",3,"스파이"
"US000787","BC0000985",4,"향수"
"US000787","BC0001100",3.5,"개미"
"US000787","BC0000831",5,"너에게 닿기를"
"US000787","BC0000358",4,"해리 포터와 비밀의 방"
"US000787","BC0000053",4,"꾸뻬 씨의 행복 여행"
"US000787","BC0002145",5,"하이큐!!"
"US000787","BC0000173",5,"오즈의 마법사"
"US000787","BC0001289",3.5,"80일간의 세계일주"
"US000787","BC0001325",3.5,"이상한 나라의 앨리스"
"US000787","BC0000357",3.5,"해리 포터와 아즈카반의 죄수"
"US000787","BC0000321",4,"이클립스"
"US000787","BC0000117",5,"여중생A"
"US000787","BC0001098",4.5,"다 빈치 코드"
"US000787","BC0000275",3.5,"나무"
"US000787","BC0000956",5,"사랑하라 한번도 상처받지 않은 것처럼"
"US000787","BC0000276",5,"신"
"US000787","BC0000354",4,"해리 포터와 혼혈왕자"
"US000787","BC0000050",4.5,"위대한 개츠비"
"US000787","BC0001348",4.5,"나미야 잡화점의 기적"
"US000788","BC0000668",3,"지구만큼 슬펐다고 한다"
"US000788","BC0001077",3.5,"너무 한낮의 연애"
"US000788","BC0001387",4,"우리가 빛의 속도로 갈 수 없다면"
"US000788","BC0000691",3.5,"82년생 김지영"
"US000788","BC0000314",3,"채식주의자"
"US000788","BC0003044",4.5,"기형도 전집"
"US000788","BC0000700",4.5,"아무도 아닌"
"US000788","BC0000120",3,"원미동 사람들"
"US000788","BC0001042",3,"엄마를 부탁해"
"US000788","BC0001044",5,"입 속의 검은 잎"
"US000788","BC0000721",4.5,"당신의 이름을 지어다가 며칠은 먹었다"
"US000788","BC0000339",5,"침이 고인다"
"US000788","BC0003666",5,"눈사람 여관"
"US000789","BC0000998",4,"지금 이대로 괜찮은 걸까?"
"US000789","BC0000431",4,"박막례, 이대로 죽을 순 없다"
"US000789","BC0000463",4.5,"나도 몰라서 공부하는 페미니즘"
"US000789","BC0006776",4.5,"우리의 사랑은 언제 불행해질까"
"US000789","BC0004396",4,"우울할 땐 뇌과학"
"US000789","BC0001576",4,"나도 아직 나를 모른다"
"US000789","BC0000504",4,"내게 무해한 사람"
"US000789","BC0007328",4.5,"우리는 사랑일까"
"US000789","BC0005044",3,"긴 이별을 위한 짧은 편지"
"US000789","BC0004440",4,"12가지 인생의 법칙"
"US000789","BC0000765",3.5,"운다고 달라지는 일은 아무것도 없겠지만"
"US000789","BC0000623",4,"바다는 잘 있습니다"
"US000789","BC0001870",4,"천사의 부름"
"US000789","BC0002135",4,"아가씨와 밤"
"US000789","BC0001432",1.5,"연애의 행방"
"US000789","BC0001186",3,"노르웨이의 숲"
"US000789","BC0002649",3.5,"개를 훔치는 완벽한 방법"
"US000789","BC0001553",3.5,"색채가 없는 다자키 쓰쿠루와 그가 순례를 떠난 해"
"US000789","BC0000127",5,"양말 도깨비"
"US000789","BC0001954",4.5,"남과 여 1"
"US000789","BC0001452",3.5,"기사단장 죽이기"
"US000789","BC0000642",2.5,"언어의 온도"
"US000789","BC0004387",4,"너는 나에게 상처를 줄 수 없다"
"US000789","BC0000308",3.5,"완득이"
"US000789","BC0000799",3,"파페포포 기다려"
"US000789","BC0002781",3,"파페포포 다이어리"
"US000789","BC0004367",4,"약간의 거리를 둔다"
"US000789","BC0005323",3.5,"나는 나로 살기로 했다"
"US000789","BC0004214",3.5,"샬롯의 거미줄"
"US000789","BC0000915",3,"파페포포 투게더"
"US000789","BC0000914",3,"파페포포 메모리즈"
"US000789","BC0001327",3,"파페포포 안단테"
"US000789","BC0001704",4.5,"모리와 함께한 화요일"
"US000789","BC0000236",4.5,"왜 나는 너를 사랑하는가"
"US000789","BC0000117",5,"여중생A"
"US000789","BC0000797",4,"미움받을 용기"
"US000789","BC0000929",3.5,"우아한 거짓말"
"US000789","BC0002128",3.5,"브루클린의 소녀"
